id,title,genero,score,userId
ns6068,a.d. kingdom and empire,tv dramas,3.0,150
ns6069,a.m.i.,horror movies,4.5,20
ns6070,a.x.l.,"action & adventure, children & family movies, independent movies",4.0,38
ns6071,aşk tesadüfleri sever,"dramas, international movies, romantic movies",3.0,434
ns6072,aadu 2,"comedies, international movies",3.0,46
ns6073,aajcha divas majha,"comedies, dramas, international movies",3.0,229
ns6074,aarakshan,"dramas, international movies",4.0,247
ns6075,aashayein,"dramas, international movies",2.0,198
ns6076,aata pita,"comedies, dramas, international movies",2.0,229
ns6077,abby sen,"comedies, dramas, international movies",3.0,112
ns6078,abdo mota,"action & adventure, dramas, international movies",4.5,16
ns6079,abhinetri,"comedies, international movies, sci-fi & fantasy",3.0,43
ns6080,abnormal summit,"international tv shows, korean tv shows, stand-up comedy & talk shows",4.0,11
ns6081,abominable christmas,"children & family movies, comedies",4.0,520
ns6082,about a boy,"comedies, dramas, international movies",3.5,515
ns6083,abzurdah,"dramas, international movies",3.0,46
ns6084,acapulco la vida va,"comedies, dramas, international movies",4.0,193
ns6085,across the line,"dramas, sports movies",3.0,389
ns6086,across the universe,"dramas, music & musicals, romantic movies",2.5,251
ns6087,act of valor,action & adventure,5.0,166
ns6088,act of vengeance,"action & adventure, international movies",3.0,150
ns6089,acts of violence,action & adventure,3.5,332
ns6090,adam ruins everything,tv comedies,2.0,567
ns6091,addicted to life,"action & adventure, documentaries, international movies",3.0,191
ns6092,adore,"dramas, independent movies, international movies",4.0,391
ns6093,adrishya,"horror movies, independent movies, international movies",2.5,836
ns6094,adventures in public school,comedies,3.0,1675
ns6095,africa,"british tv shows, docuseries, international tv shows",3.0,11
ns6096,after porn ends,documentaries,3.0,176
ns6097,after porn ends 3,documentaries,5.0,82
ns6098,afterschool,"dramas, independent movies",5.0,178
ns6099,aftershock,"action & adventure, horror movies",2.5,321
ns6100,agatha and the truth of murder,dramas,5.0,138
ns6101,age gap love,"british tv shows, reality tv, romantic tv shows",1.0,229
ns6102,age of glory,"international tv shows, romantic tv shows, tv dramas",3.5,71
ns6103,agent raghav,"crime tv shows, international tv shows, tv action & adventure",4.0,506
ns6104,ahista ahista,"dramas, international movies, romantic movies",5.0,89
ns6105,ai weiwei: never sorry,documentaries,5.0,60
ns6106,ainsley eats the streets,"british tv shows, docuseries, international tv shows",3.5,79
ns6107,aisa yeh jahaan,"dramas, independent movies, international movies",3.0,132
ns6108,aitraaz,"international movies, music & musicals, romantic movies",3.0,46
ns6109,alarmoty in the land of fire,"comedies, international movies",2.0,249
ns6110,albion: the enchanted stallion,children & family movies,5.0,54
ns6111,alejandro sanz: what i was is what i am,"documentaries, international movies, music & musicals",5.0,107
ns6112,alice doesn't live here anymore,"classic movies, comedies, dramas",3.0,98
ns6113,alien contact: outer space,documentaries,3.0,132
ns6114,aliens ate my homework,"children & family movies, comedies, sci-fi & fantasy",5.0,24
ns6115,alive and kicking,documentaries,3.5,234
ns6116,all about nina,"comedies, dramas, independent movies",4.0,4
ns6117,all dogs go to heaven,children & family movies,4.0,81
ns6118,all good ones get away,"international movies, thrillers",4.0,49
ns6119,all hallows' eve,"children & family movies, independent movies",3.0,193
ns6120,all light will end,"horror movies, thrillers",3.0,125
ns6121,all the boys love mandy lane,horror movies,3.5,509
ns6122,all the devil's men,action & adventure,0.5,166
ns6123,alone in berlin,dramas,2.5,295
ns6124,along came a spider,thrillers,4.5,388
ns6125,alpha and omega 2: a howl-iday adventure,children & family movies,4.0,313
ns6126,alpha and omega: the legend of the saw tooth cave,children & family movies,4.0,273
ns6127,alphablocks,kids' tv,3.0,340
ns6128,alphago,documentaries,5.0,162
ns6129,always a bridesmaid,"comedies, romantic movies",4.0,557
ns6130,amar akbar & tony,"comedies, dramas, international movies",3.0,736
ns6131,amar akbar anthony,"action & adventure, classic movies, comedies",2.0,11
ns6132,amar's hands,"dramas, international movies",3.0,229
ns6133,america's book of secrets,docuseries,4.0,359
ns6134,american anarchist,documentaries,5.0,191
ns6135,american assassin,action & adventure,3.5,173
ns6136,american beauty,dramas,3.5,836
ns6137,american circumcision,documentaries,5.0,856
ns6138,american crime,"crime tv shows, tv dramas",3.0,595
ns6139,american experience: ruby ridge,documentaries,3.5,231
ns6140,american experience: the circus,docuseries,2.0,120
ns6141,american experience: the island murder,documentaries,4.5,41
ns6142,american hangman,thrillers,4.0,312
ns6143,american heist,"action & adventure, dramas",1.0,82
ns6144,american history x,dramas,3.0,132
ns6145,american honey,"dramas, independent movies",4.5,252
ns6146,american masters: ted williams,"documentaries, sports movies",4.0,250
ns6147,american odyssey,"tv dramas, tv thrillers",2.0,8
ns6148,american psycho,"comedies, cult movies, dramas",3.0,59
ns6149,american warfighter,dramas,2.5,368
ns6150,amy,"documentaries, international movies, music & musicals",5.0,365
ns6151,an american in madras,"documentaries, international movies",2.5,436
ns6152,an american tail,children & family movies,3.0,340
ns6153,an american tail: fievel goes west,children & family movies,4.0,77
ns6154,an american tail: the mystery of the night monster,children & family movies,3.0,388
ns6155,an american tail: the treasures of manhattan island,children & family movies,3.0,4
ns6156,an hour and a half,"dramas, international movies",2.5,148
ns6157,an innocent mistake,"international tv shows, romantic tv shows, tv dramas",4.0,408
ns6158,an interview with god,"dramas, faith & spirituality",3.0,63
ns6159,an upper egyptian,"comedies, dramas, international movies",4.0,398
ns6160,anarkali of aarah,"dramas, independent movies, international movies",3.0,158
ns6161,anchor and hope,"comedies, dramas, lgbtq movies",3.5,79
ns6162,ancient aliens,"docuseries, science & nature tv",1.5,63
ns6163,anesthesia,"dramas, independent movies",2.0,150
ns6164,angel eyes,"dramas, romantic movies",3.0,89
ns6165,anger management,comedies,3.5,230
ns6166,angry indian goddesses,"dramas, independent movies, international movies",3.5,22
ns6167,anjaan: rural myths,"international tv shows, tv horror, tv thrillers",5.0,103
ns6168,anjaan: special crimes unit,"international tv shows, tv horror, tv mysteries",2.5,303
ns6169,ankur arora murder case,"dramas, international movies, thrillers",4.0,230
ns6170,annabelle hooper and the ghosts of nantucket,children & family movies,4.0,236
ns6171,another forever,"dramas, independent movies, international movies",5.0,57
ns6172,ant-man and the wasp,"action & adventure, comedies, sci-fi & fantasy",4.0,450
ns6173,antar: son of shadad,"comedies, international movies",4.0,132
ns6174,antariksha ke rakhwale,children & family movies,3.0,483
ns6175,anthony bourdain: parts unknown,docuseries,4.0,236
ns6176,antidote,"action & adventure, horror movies",2.0,174
ns6177,anwar,"dramas, independent movies, international movies",4.0,158
ns6178,忍者ハットリくん,"anime series, kids' tv",5.0,41
ns6179,apache warrior,documentaries,4.0,719
ns6180,apex: the story of the hypercar,documentaries,4.5,173
ns6181,apollo 18,"horror movies, sci-fi & fantasy, thrillers",3.0,147
ns6182,april and the extraordinary world,"action & adventure, comedies, international movies",5.0,65
ns6183,"aram, aram","dramas, independent movies",3.0,174
ns6184,are we done yet?,"comedies, dramas, international movies",1.0,925
ns6185,arisan 2,"comedies, dramas, international movies",3.0,153
ns6186,arthur,"comedies, romantic movies",5.0,49
ns6187,arthur christmas,"children & family movies, comedies",3.0,132
ns6188,"as above, so below","horror movies, thrillers",2.0,606
ns6189,as good as it gets,"comedies, romantic movies",4.0,49
ns6190,assimilate,"horror movies, sci-fi & fantasy, thrillers",4.0,231
ns6191,asura: the city of madness,"action & adventure, dramas, international movies",3.0,46
ns6192,at all costs,"documentaries, sports movies",3.5,98
ns6193,at first light,"dramas, sci-fi & fantasy",4.0,111
ns6194,atm,"comedies, international movies, romantic movies",0.5,166
ns6195,atomic puppet,"crime tv shows, kids' tv, tv comedies",4.0,83
ns6196,attacking the devil: harold evans and the last nazi war crime,"documentaries, international movies",3.0,483
ns6197,attitude test,"comedies, independent movies, international movies",5.0,82
ns6198,auschwitz: blueprints of genocide,documentaries,4.0,353
ns6199,aussie gold hunters,"docuseries, international tv shows, reality tv",5.0,89
ns6200,automata,"international movies, sci-fi & fantasy, thrillers",4.0,63
ns6201,avengers: infinity war,"action & adventure, sci-fi & fantasy",3.0,12
ns6202,avicii: true stories,"documentaries, international movies, music & musicals",5.0,242
ns6203,azhar,"dramas, international movies, sports movies",3.0,346
ns6204,b.a. pass,"dramas, independent movies, international movies",3.5,506
ns6205,babam ve oğlum,"dramas, international movies",5.0,56
ns6206,babel,"dramas, independent movies",5.0,33
ns6207,bachelor girls,"documentaries, international movies",2.0,468
ns6208,back and forth,"comedies, dramas, international movies",5.0,121
ns6209,backcountry,"horror movies, independent movies, thrillers",3.0,457
ns6210,backfire,"dramas, independent movies, thrillers",4.0,245
ns6211,backtrack,"dramas, thrillers",4.0,79
ns6212,bad boys,"action & adventure, comedies",2.0,515
ns6213,bad boys ii,"action & adventure, comedies",3.0,82
ns6214,bad education,"british tv shows, tv comedies",3.0,34
ns6215,bad match,thrillers,4.0,330
ns6216,bad rap,"documentaries, music & musicals",3.0,107
ns6217,badalte rishton ki dastaan,"international tv shows, tv dramas",4.0,229
ns6218,badha,"dramas, international movies",5.0,358
ns6219,badland,dramas,4.0,51
ns6220,bala loca,"international tv shows, spanish-language tv shows, tv dramas",4.0,231
ns6221,balto,"children & family movies, dramas",3.5,690
ns6222,balto 2: wolf quest,children & family movies,4.0,47
ns6223,balto 3: wings of change,children & family movies,4.5,965
ns6224,balu mahi,"international movies, romantic movies",4.0,362
ns6225,bana masal anlatma,"comedies, international movies, romantic movies",3.0,340
ns6226,band aid,"comedies, dramas, independent movies",4.5,111
ns6227,band of robbers,"action & adventure, comedies, independent movies",4.0,267
ns6228,bang rajan 2,"action & adventure, international movies",3.0,174
ns6229,bangkok bachelors,"international tv shows, romantic tv shows, tv comedies",4.5,314
ns6230,bangkok hell,"dramas, international movies",4.0,107
ns6231,bangkok traffic (love) story,"comedies, international movies, romantic movies",5.0,170
ns6232,barça dreams,"documentaries, international movies, sports movies",4.0,354
ns6233,barah aana,"dramas, international movies",5.0,533
ns6234,barbecue,"documentaries, international movies",4.0,365
ns6235,barbie & her sisters in a pony tale,children & family movies,2.0,157
ns6236,barbie in a mermaid tale,children & family movies,3.5,368
ns6237,barbie in princess power,children & family movies,3.0,533
ns6238,barbie in rock 'n royals,children & family movies,4.0,49
ns6239,barbie star light adventure,children & family movies,4.5,376
ns6240,barbie: a fairy secret,children & family movies,3.5,15
ns6241,barbie: princess charm school,children & family movies,4.0,47
ns6242,barbie: spy squad,children & family movies,2.0,181
ns6243,barbie: the princess & the popstar,children & family movies,5.0,235
ns6244,barbie: video game hero,children & family movies,4.0,24
ns6245,barely lethal,"action & adventure, comedies",4.5,353
ns6246,barrio universitario,"comedies, international movies",4.0,89
ns6247,barsaat,"action & adventure, international movies, music & musicals",4.5,16
ns6248,baseketball,"comedies, sports movies",4.0,79
ns6249,basic instinct,"classic movies, thrillers",4.0,132
ns6250,bat pat,kids' tv,4.5,20
ns6251,bates motel,"crime tv shows, tv dramas, tv horror",3.0,9
ns6252,bathtubs over broadway,"documentaries, music & musicals",5.0,322
ns6253,battle creek,"crime tv shows, tv comedies, tv dramas",3.0,11
ns6254,battlefield recovery,"british tv shows, docuseries, reality tv",2.0,368
ns6255,bawarchi,"classic movies, comedies, dramas",5.0,392
ns6256,bazaar,"dramas, independent movies, international movies",4.0,120
ns6257,be here now,documentaries,4.0,346
ns6258,be somebody,"comedies, dramas, romantic movies",3.0,222
ns6259,be-be-bears,kids' tv,3.5,330
ns6260,beak & brain: genius birds from down under,"documentaries, international movies",2.0,62
ns6261,bean: the ultimate disaster movie,"comedies, international movies",3.0,46
ns6262,beary tales,"children & family movies, documentaries, international movies",2.0,47
ns6263,beast legends,docuseries,3.0,126
ns6264,beating again,"international tv shows, korean tv shows, romantic tv shows",4.0,49
ns6265,beauty & the beast,"crime tv shows, romantic tv shows, tv dramas",4.5,51
ns6266,beauty and the bitches,"international tv shows, romantic tv shows, tv comedies",4.0,12
ns6267,beavis and butt-head do america,"comedies, cult movies",3.0,123
ns6268,bebe's kids,comedies,4.0,231
ns6269,because of soccer,"comedies, dramas, international movies",5.0,34
ns6270,because we're heading out,"comedies, international movies",2.0,533
ns6271,becoming jane,"dramas, romantic movies",3.0,201
ns6272,bedtime stories,"children & family movies, comedies",3.0,346
ns6273,before the flood,documentaries,3.0,8
ns6274,"behind ""the cove"": the quiet japanese speak out","documentaries, international movies",4.5,146
ns6275,behind the curtain: todrick hall,"documentaries, lgbtq movies, music & musicals",4.0,7
ns6276,behind the newsroom,"international tv shows, romantic tv shows, tv dramas",1.0,142
ns6277,behzat ç.,"crime tv shows, international tv shows, tv dramas",5.0,652
ns6278,beiimaan love,"dramas, international movies, romantic movies",4.5,652
ns6279,being ap,"documentaries, international movies, sports movies",4.0,267
ns6280,being mary jane: the series,"romantic tv shows, tv dramas",2.5,390
ns6281,below her mouth,"dramas, independent movies, international movies",4.0,132
ns6282,ben 10,kids' tv,2.0,229
ns6283,beneath the leaves,"independent movies, thrillers",3.0,533
ns6284,benji: off the leash,"children & family movies, dramas",3.0,242
ns6285,benji's very own christmas story,children & family movies,4.0,74
ns6286,berlin kaplani,"comedies, international movies, sports movies",4.0,30
ns6287,"berlin, i love you","dramas, international movies, romantic movies",4.0,79
ns6288,best neighbors,"comedies, international movies",4.5,412
ns6289,betting on zero,documentaries,5.0,253
ns6290,bewafaa,"dramas, international movies, romantic movies",2.0,229
